File Name and Path,Number of commits
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.wss11sig/server_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509/server.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509/server_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509_1/server.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509_1/server_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509_2/server.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509_2/server_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509async/server.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509async/server_orig.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509async/server_orig_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509async/server_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509crl/server.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509crl/server_certn.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509crl/server_certn_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509crl/server_certp.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509crl/server_certp_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509crl/server_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509enc/server.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509enc/server_orig.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509enc/server_orig_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509enc/server_wrongEnc.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509enc/server_wrongEnc_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509enc/server_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509mig/server.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509mig/server_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509migsym/server.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509migsym/server_badsha2.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509migsym/server_badsha2_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509migsym/server_sha512.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509migsym/server_sha512_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509migsym/server_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_badclpwd.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_badclpwd_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_badenc.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_badenc_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_badsvrpwd.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_badsvrpwd_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_certpath.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_certpath_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_enc.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_enc_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_expcert.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_expcert_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_orig.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_orig_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/publish/servers/com.ibm.ws.wssecurity_fat.x509sig/server_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/test-applications/endsuptokensclient/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/test-applications/sha2sigclient/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/test-applications/wss11encclient/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/test-applications/wss11sigclient/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/test-applications/x509aSyncclient/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/test-applications/x509client/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/test-applications/x509crlclient/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/test-applications/x509encclient/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/test-applications/x509migbadclient/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.1/test-applications/x509sigclient/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/files/serversettings/java2Permissions.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_wsstemplate.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_wsstemplate_AsymSignEnc.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_wsstemplate_AsymSignEnc_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_wsstemplate_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.wssTemplates/configs/server_1.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.wssTemplates/configs/server_1_AsymSignEnc.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.wssTemplates/configs/server_1_AsymSignEnc_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.wssTemplates/configs/server_1_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.wssTemplates/configs/server_2_in_1.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.wssTemplates/configs/server_2_in_1_AsymSignEnc.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.wssTemplates/configs/server_2_in_1_AsymSignEnc_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml.wssTemplates/configs/server_2_in_1_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml/configs/server_1.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml/configs/server_1_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml/configs/server_2_in_1.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/publish/servers/com.ibm.ws.wssecurity_fat.saml/configs/server_2_in_1_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/test-applications/samlcxfclient/resources/META-INF/permissions.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.1/test-applications/samlwsstemplatesclient/resources/META-INF/permissions.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf/build.gradle,2
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/files/serversettings/java2Permissions.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.caller/server.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.caller/server_orig.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.caller/server_orig_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.caller/server_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.derived/server.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.derived/server_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.pwdigest/server.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.sample/server.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.sample/server_asym.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.sample/server_asym_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.sample/server_bsp.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.sample/server_bsp_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.sample/server_sha384.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.sample/server_sha384_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.sample/server_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.sample/server_x509.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.sample/server_x509_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.ssl/server.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.ssl/server_customize.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.ssl/server_customize_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.ssl/server_orig.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.wsstemplates/server.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.wsstemplates/server_sym.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.wsstemplates/server_sym_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.wsstemplates/server_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.wsstemplateswithep/server.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.wsstemplateswithep/server_sym.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.wsstemplateswithep/server_sym_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.wsstemplateswithep/server_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.x509caller/server.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.x509caller/server_orig.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.x509caller/server_orig_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.x509caller/server_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.x509symcaller/server.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.x509symcaller/server_orig.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.x509symcaller/server_orig_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat.x509symcaller/server_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat/server.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/test-applications/callerclient/resources/META-INF/permissions.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf/test-applications/cxfclient/resources/META-INF/permissions.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf/test-applications/nopassclient/resources/META-INF/permissions.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf/test-applications/untclient/resources/META-INF/permissions.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf/test-applications/untsslclient/resources/META-INF/permissions.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf/test-applications/webcontentclient/resources/META-INF/permissions.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf/test-applications/wsstemplatesclient/resources/META-INF/permissions.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf/test-applications/wsstemplatesclientwithep/resources/META-INF/permissions.xml,2
dev/com.ibm.ws.security.spnego_fat.1/fat/src/com/ibm/ws/security/spnego/fat/FATSuite.java,1
dev/com.ibm.ws.security.spnego_fat.1/fat/src/com/ibm/ws/security/spnego/fat/S4U2ProxyTest.java,1
dev/com.ibm.ws.security.spnego_fat.1/fat/src/com/ibm/ws/security/spnego/fat/S4U2SelfTest.java,1
dev/com.ibm.websphere.appserver.features/visibility/public/mpContextPropagation-1.3/com.ibm.websphere.appserver.mpContextPropagation-1.3.feature,2
dev/com.ibm.websphere.appserver.features/visibility/public/mpContextPropagation-1.3/resources/l10n/com.ibm.websphere.appserver.mpContextPropagation-1.3.properties,2
dev/com.ibm.ws.concurrent.mp.1.3_fat_tck/bnd.bnd,5
dev/com.ibm.ws.concurrent.mp.1.3_fat_tck/publish/servers/tckServerForMPContextPropagation13/server.xml,4
dev/com.ibm.ws.concurrent.mp.1.3_fat_tck/publish/tckRunner/pom.xml,6
.github/test-categories/JPA_3,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/.classpath,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/.project,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/.settings/bndtools.core.prefs,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/.settings/org.eclipse.core.resources.prefs,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/.settings/org.eclipse.jdt.core.prefs,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/.settings/org.eclipse.jdt.ui.prefs,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/bnd.bnd,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/fat/src/com/ibm/ws/jpa/tests/spec10/entity/tests/AbstractFATSuite.java,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/fat/src/com/ibm/ws/jpa/tests/spec10/entity/tests/Entity_EJB.java,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/fat/src/com/ibm/ws/jpa/tests/spec10/entity/tests/Entity_Web.java,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/fat/src/com/ibm/ws/jpa/tests/spec10/entity/tests/JPAFATServletClient.java,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/fat/src/com/ibm/ws/jpa/tests/spec10/entity/tests/SkipDatabaseRule.java,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/publish/servers/JPA10EJBEntityServer/bootstrap.properties,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/publish/servers/JPA10EJBEntityServer/server.xml,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/publish/servers/JPA10WebEntityServer/bootstrap.properties,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/publish/servers/JPA10WebEntityServer/server.xml,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_CREATE_DB2.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_CREATE_DERBY.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_CREATE_ORACLE.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_CREATE_POSTGRES.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_CREATE_SQLSERVER.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_CREATE_SYBASE.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DELETE_DB2.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DELETE_DERBY.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DELETE_ORACLE.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DELETE_POSTGRES.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DELETE_SQLSERVER.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DELETE_SYBASE.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DROP_DB2.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DROP_DERBY.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DROP_ORACLE.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DROP_POSTGRES.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DROP_SQLSERVER.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ddl/WEB-INF/classes/JPA10_ENTITY_DROP_SYBASE.ddl,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ejb/EntityEJB10.jar/META-INF/ejb-jar.xml,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ejb/EntityEJB10.jar/META-INF/ibm-ejb-jar-bnd.xml,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ejb/EntityEJB10.jar/META-INF/orm.xml,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ejb/EntityEJB10.jar/META-INF/persistence.xml,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ejb/EntityEJB10.war/WEB-INF/ibm-web-bnd.xml,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ejb/EntityEJB10.war/WEB-INF/web.xml,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ejb/META-INF/application.xml,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/ejb/META-INF/permissions.xml,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/src/com/ibm/ws/jpa/fvt/entity/ejblocal/EntitySFEJBLocal.java,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/src/com/ibm/ws/jpa/fvt/entity/ejblocal/EntitySFEXEJBLocal.java,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/src/com/ibm/ws/jpa/fvt/entity/ejblocal/EntitySLEJBLocal.java,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/src/com/ibm/ws/jpa/fvt/entity/entities/IAttributeConfigFieldEntity.java,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/src/com/ibm/ws/jpa/fvt/entity/entities/IDatatypeSupportTestEntity.java,2
dev/com.ibm.ws.jpa.tests.spec10.entity_fat.common/test-applications/entity/src/com/ibm/ws/jpa/fvt/entity/entities/IEmbeddableIdEntity.java,2
